Time,ChannelA,ChannelB,ChannelD
(s),(V),(mV),(V)
,,,
0.0039441,1.653543,94.48818,3.346457
0.00395011,1.653543,94.48818,3.385827
0.00395611,1.614173,90.55118,3.385827
0.00396211,1.574803,94.48818,3.385827
0.00396812,1.614173,90.55118,3.385827
0.00397412,1.653543,90.55118,3.425197
0.00398012,1.614173,90.55118,3.385827
0.00398612,1.614173,86.61417,3.385827
0.00399213,1.574803,90.55118,3.385827
0.00399813,1.614173,94.48818,3.346457
0.00400413,1.653543,94.48818,3.385827
0.00401014,1.614173,86.61417,3.425197
0.00401614,1.535433,86.61417,3.385827
0.00402214,1.574803,86.61417,3.346457
0.00402815,1.653543,90.55118,3.385827
0.00403415,1.574803,90.55118,3.385827
0.00404015,1.614173,90.55118,3.385827
0.00404616,1.574803,90.55118,3.385827
0.00405216,1.653543,90.55118,3.425197
0.00405816,1.614173,86.61417,3.385827
0.00406417,1.614173,90.55118,3.385827
0.00407017,1.614173,86.61417,3.385827
0.00407617,1.614173,82.67715,3.385827
0.00408218,1.574803,94.48818,3.385827
0.00408818,1.614173,86.61417,3.385827
0.00409418,1.653543,90.55118,3.385827
0.00410019,1.614173,86.61417,3.385827
0.00410619,1.574803,90.55118,3.385827
0.00411219,1.614173,90.55118,3.346457
0.0041182,1.614173,86.61417,3.346457
0.0041242,1.574803,90.55118,3.425197
0.0041302,1.574803,94.48818,3.385827
0.0041362,1.614173,90.55118,3.385827
0.00414221,1.614173,90.55118,3.385827
0.00414821,1.614173,90.55118,3.425197
0.00415421,1.614173,90.55118,3.385827
0.00416022,1.614173,94.48818,3.385827
0.00416622,1.574803,90.55118,3.346457
0.00417222,1.614173,94.48818,3.385827
0.00417823,1.653543,90.55118,3.385827
0.00418423,1.574803,90.55118,3.385827
0.00419023,1.574803,90.55118,3.385827
0.00419624,1.653543,98.42519,3.346457
0.00420224,1.653543,90.55118,3.385827
0.00420824,1.535433,90.55118,3.385827
0.00421425,1.574803,94.48818,3.385827
0.00422025,1.653543,98.42519,3.425197
0.00422625,1.653543,86.61417,3.425197
0.00423226,1.614173,90.55118,3.385827
0.00423826,1.535433,82.67715,3.346457
0.00424426,1.574803,94.48818,3.425197
0.00425027,1.653543,86.61417,3.385827
0.00425627,1.574803,90.55118,3.385827
0.00426227,1.574803,90.55118,3.425197
0.00426828,1.614173,86.61417,3.385827
0.00427428,1.574803,94.48818,3.385827
0.00428028,1.653543,86.61417,3.307086
0.00428628,1.614173,90.55118,3.385827
0.00429229,1.535433,90.55118,3.385827
0.00429829,1.614173,90.55118,3.385827
0.00430429,1.653543,90.55118,3.385827
0.0043103,1.653543,90.55118,3.385827
0.0043163,1.614173,94.48818,3.425197
0.0043223,1.535433,86.61417,3.385827
0.00432831,1.614173,90.55118,3.385827
0.00433431,1.653543,90.55118,3.385827
0.00434031,1.574803,90.55118,3.385827
0.00434632,1.574803,90.55118,3.385827
0.00435232,1.614173,94.48818,3.307086
0.00435832,1.653543,94.48818,3.385827
0.00436433,1.653543,90.55118,3.346457
0.00437033,1.653543,94.48818,3.425197
0.00437633,1.614173,94.48818,3.346457
0.00438234,1.614173,98.42519,3.385827
0.00438834,1.653543,86.61417,3.385827
0.00439434,1.614173,94.48818,3.346457
0.00440035,1.614173,90.55118,3.346457
0.00440635,1.614173,94.48818,3.346457
0.00441235,1.614173,86.61417,3.425197
0.00441836,1.614173,86.61417,3.385827
0.00442436,1.614173,82.67715,3.385827
0.00443036,1.653543,86.61417,3.346457
0.00443636,1.614173,86.61417,3.385827
0.00444237,1.614173,90.55118,3.346457
0.00444837,1.614173,94.48818,3.385827
0.00445437,1.614173,90.55118,3.385827
0.00446038,1.614173,94.48818,3.385827
0.00446638,1.614173,86.61417,3.385827
0.00447238,1.614173,90.55118,3.385827
0.00447839,1.574803,86.61417,3.385827
0.00448439,1.614173,94.48818,3.385827
0.00449039,1.614173,94.48818,3.385827
0.0044964,1.614173,90.55118,3.385827
0.0045024,1.614173,90.55118,3.385827
0.0045084,1.574803,90.55118,3.385827
0.00451441,1.574803,94.48818,3.385827
0.00452041,1.574803,94.48818,3.385827
0.00452641,1.653543,90.55118,3.385827
0.00453242,1.614173,90.55118,3.385827
0.00453842,1.574803,86.61417,3.385827
0.00454442,1.614173,86.61417,3.385827
0.00455043,1.614173,94.48818,3.346457
0.00455643,1.653543,90.55118,3.425197
0.00456243,1.614173,90.55118,3.385827
0.00456844,1.653543,86.61417,3.425197
0.00457444,1.574803,90.55118,3.385827
0.00458044,1.614173,90.55118,3.425197
0.00458645,1.653543,94.48818,3.425197
0.00459245,1.614173,86.61417,3.385827
0.00459845,1.574803,90.55118,3.346457
0.00460445,1.614173,94.48818,3.346457
0.00461046,1.653543,90.55118,3.425197
0.00461646,1.692913,94.48818,3.346457
0.00462246,1.574803,90.55118,3.385827
0.00462847,1.574803,90.55118,3.425197
0.00463447,1.614173,90.55118,3.385827
0.00464047,1.653543,86.61417,3.385827
0.00464648,1.614173,90.55118,3.425197
0.00465248,1.574803,90.55118,3.346457
0.00465848,1.614173,90.55118,3.385827
0.00466449,1.653543,98.42519,3.346457
0.00467049,1.653543,86.61417,3.385827
0.00467649,1.653543,94.48818,3.385827
0.0046825,1.535433,82.67715,3.346457
0.0046885,1.614173,90.55118,3.385827
0.0046945,1.653543,86.61417,3.385827
0.00470051,1.653543,94.48818,3.385827
0.00470651,1.574803,82.67715,3.385827
0.00471251,1.574803,86.61417,3.385827
0.00471852,1.653543,94.48818,3.385827
0.00472452,1.614173,94.48818,3.385827
0.00473052,1.614173,86.61417,3.385827
0.00473653,1.574803,94.48818,3.425197
0.00474253,1.614173,90.55118,3.385827
0.00474853,1.653543,86.61417,3.346457
0.00475453,1.614173,94.48818,3.346457
0.00476054,1.614173,90.55118,3.385827
0.00476654,1.614173,94.48818,3.385827
0.00477254,1.614173,94.48818,3.385827
0.00477855,1.653543,90.55118,3.385827
0.00478455,1.614173,86.61417,3.385827
0.00479055,1.574803,94.48818,3.346457
0.00479656,1.574803,94.48818,3.385827
0.00480256,1.614173,94.48818,3.425197
0.00480856,1.614173,82.67715,3.346457
0.00481457,1.574803,90.55118,3.346457
0.00482057,1.614173,90.55118,3.385827
0.00482657,1.653543,90.55118,3.385827
0.00483258,1.614173,86.61417,3.385827
0.00483858,1.614173,86.61417,3.385827
0.00484458,1.614173,94.48818,3.385827
0.00485059,1.614173,94.48818,3.425197
0.00485659,1.614173,94.48818,3.425197
0.00486259,1.653543,94.48818,3.385827
0.0048686,1.614173,94.48818,3.385827
0.0048746,1.614173,90.55118,3.385827
0.0048806,1.614173,90.55118,3.346457
0.00488661,1.614173,90.55118,3.385827
0.00489261,1.574803,94.48818,3.346457
0.00489861,1.614173,90.55118,3.385827
0.00490461,1.574803,90.55118,3.346457
0.00491062,1.614173,94.48818,3.385827
0.00491662,1.614173,94.48818,3.385827
0.00492262,1.614173,94.48818,3.385827
0.00492863,1.614173,94.48818,3.385827
0.00493463,1.574803,94.48818,3.385827
0.00494063,1.614173,86.61417,3.425197
0.00494664,1.653543,90.55118,3.346457
0.00495264,1.614173,90.55118,3.425197
0.00495864,1.574803,94.48818,3.385827
0.00496465,1.614173,90.55118,3.385827
0.00497065,1.614173,98.42519,3.385827
0.00497665,1.653543,94.48818,3.385827
0.00498266,1.535433,94.48818,3.346457
0.00498866,1.574803,94.48818,3.385827
0.00499466,1.653543,94.48818,3.425197
0.00500067,1.614173,90.55118,3.346457
0.00500667,1.574803,90.55118,3.346457
0.00501267,1.574803,90.55118,3.385827
0.00501868,1.614173,98.42519,3.385827
0.00502468,1.653543,90.55118,3.346457
0.00503068,1.653543,94.48818,3.346457
0.00503669,1.574803,90.55118,3.385827
0.00504269,1.574803,90.55118,3.385827
0.00504869,1.614173,94.48818,3.346457
0.00505469,1.614173,94.48818,3.385827
0.0050607,1.614173,94.48818,3.385827
0.0050667,1.535433,90.55118,3.385827
0.0050727,1.574803,90.55118,3.385827
0.00507871,1.653543,90.55118,3.385827
0.00508471,1.614173,86.61417,3.346457
0.00509071,1.614173,82.67715,3.385827
0.00509672,1.574803,86.61417,3.385827
0.00510272,1.614173,94.48818,3.385827
0.00510872,1.653543,90.55118,3.425197
0.00511473,1.614173,90.55118,3.385827
0.00512073,1.614173,90.55118,3.385827
0.00512673,1.574803,94.48818,3.346457
0.00513274,1.614173,82.67715,3.385827
0.00513874,1.614173,94.48818,3.385827
0.00514474,1.614173,90.55118,3.385827
0.00515075,1.574803,94.48818,3.425197
0.00515675,1.574803,90.55118,3.385827
0.00516275,1.614173,90.55118,3.385827
0.00516876,1.614173,90.55118,3.346457
0.00517476,1.614173,94.48818,3.385827
0.00518076,1.653543,90.55118,3.385827
0.00518677,1.614173,98.42519,3.346457
0.00519277,1.574803,94.48818,3.385827
0.00519877,1.574803,90.55118,3.385827
0.00520477,1.614173,86.61417,3.385827
0.00521078,1.614173,90.55118,3.385827
0.00521678,1.574803,94.48818,3.385827
0.00522278,1.653543,86.61417,3.385827
0.00522879,1.614173,94.48818,3.385827
0.00523479,1.614173,98.42519,3.385827
0.00524079,1.614173,90.55118,3.385827
0.0052468,1.614173,94.48818,3.385827
0.0052528,1.614173,90.55118,3.385827
0.0052588,1.614173,94.48818,3.385827
0.00526481,1.614173,86.61417,3.346457
0.00527081,1.614173,90.55118,3.346457
0.00527681,1.653543,90.55118,3.385827
0.00528282,1.614173,94.48818,3.385827
0.00528882,1.614173,86.61417,3.385827
0.00529482,1.574803,86.61417,3.385827
0.00530083,1.614173,86.61417,3.385827
0.00530683,1.614173,90.55118,3.385827
0.00531283,1.614173,86.61417,3.385827
0.00531884,1.574803,90.55118,3.385827
0.00532484,1.614173,90.55118,3.346457
0.00533084,1.614173,86.61417,3.385827
0.00533685,1.653543,94.48818,3.425197
0.00534285,1.574803,90.55118,3.346457
0.00534885,1.574803,90.55118,3.385827
0.00535485,1.614173,90.55118,3.425197
0.00536086,1.653543,90.55118,3.425197
0.00536686,1.614173,90.55118,3.307086
0.00537286,1.574803,86.61417,3.346457
0.00537887,1.574803,90.55118,3.425197
0.00538487,1.653543,90.55118,3.346457
0.00539087,1.653543,86.61417,3.385827
0.00539688,1.574803,94.48818,3.385827
0.00540288,1.574803,94.48818,3.425197
0.00540888,1.574803,90.55118,3.346457
0.00541489,1.653543,90.55118,3.346457
0.00542089,1.614173,94.48818,3.385827
0.00542689,1.535433,90.55118,3.385827
0.0054329,1.574803,94.48818,3.385827
0.0054389,1.653543,90.55118,3.385827
0.0054449,1.614173,90.55118,3.385827
0.00545091,1.614173,86.61417,3.425197
0.00545691,1.535433,94.48818,3.385827
0.00546291,1.614173,90.55118,3.385827
0.00546892,1.614173,86.61417,3.385827
0.00547492,1.574803,90.55118,3.385827
0.00548092,1.574803,90.55118,3.425197
0.00548693,1.574803,90.55118,3.425197
0.00549293,1.614173,94.48818,3.425197
0.00549893,1.614173,86.61417,3.385827
0.00550493,1.574803,86.61417,3.385827
0.00551094,1.574803,86.61417,3.385827
0.00551694,1.653543,94.48818,3.385827
0.00552294,1.614173,90.55118,3.385827
0.00552895,1.653543,86.61417,3.385827
0.00553495,1.574803,90.55118,3.346457
0.00554095,1.614173,90.55118,3.385827
0.00554696,1.614173,94.48818,3.346457
0.00555296,1.614173,90.55118,3.385827
0.00555896,1.614173,90.55118,3.385827
0.00556497,1.574803,90.55118,3.385827
0.00557097,1.614173,90.55118,3.385827
0.00557697,1.653543,86.61417,3.385827
0.00558298,1.614173,90.55118,3.385827
0.00558898,1.614173,90.55118,3.385827
0.00559498,1.614173,90.55118,3.346457
0.00560099,1.614173,94.48818,3.346457
0.00560699,1.653543,90.55118,3.385827
0.00561299,1.653543,90.55118,3.385827
0.005619,1.614173,86.61417,3.346457
0.005625,1.614173,90.55118,3.425197
0.005631,1.614173,94.48818,3.346457
0.00563701,1.653543,90.55118,3.385827
0.00564301,1.614173,94.48818,3.385827
0.00564901,1.614173,90.55118,3.385827
0.00565501,1.614173,94.48818,3.385827
0.00566102,1.614173,86.61417,3.385827
0.00566702,1.614173,90.55118,3.385827
0.00567302,1.574803,94.48818,3.385827
0.00567903,1.574803,90.55118,3.385827
0.00568503,1.614173,90.55118,3.385827
0.00569103,1.653543,86.61417,3.385827
0.00569704,1.614173,86.61417,3.425197
0.00570304,1.535433,86.61417,3.385827
0.00570904,1.574803,94.48818,3.346457
0.00571505,1.653543,94.48818,3.425197
0.00572105,1.653543,90.55118,3.385827
0.00572705,1.653543,90.55118,3.385827
0.00573306,1.535433,86.61417,3.385827
0.00573906,1.574803,94.48818,3.425197
0.00574506,1.692913,86.61417,3.385827
0.00575107,1.614173,86.61417,3.307086
0.00575707,1.574803,86.61417,3.464567
0.00576307,1.574803,90.55118,3.425197
0.00576908,1.653543,90.55118,3.346457
0.00577508,1.614173,90.55118,3.346457
0.00578108,1.614173,94.48818,3.425197
0.00578709,1.574803,94.48818,3.425197
0.00579309,1.614173,86.61417,3.385827
0.00579909,1.653543,90.55118,3.385827
0.00580509,1.614173,90.55118,3.385827
0.0058111,1.574803,82.67715,3.385827
0.0058171,1.574803,94.48818,3.385827
0.0058231,1.614173,90.55118,3.346457
0.00582911,1.653543,86.61417,3.385827
0.00583511,1.614173,90.55118,3.385827
0.00584111,1.574803,90.55118,3.425197
0.00584712,1.614173,86.61417,3.385827
0.00585312,1.653543,90.55118,3.385827
0.00585912,1.653543,94.48818,3.425197
0.00586513,1.574803,94.48818,3.385827
0.00587113,1.574803,94.48818,3.385827
0.00587713,1.614173,94.48818,3.385827
0.00588314,1.614173,94.48818,3.425197
0.00588914,1.614173,90.55118,3.385827
0.00589514,1.614173,94.48818,3.385827
0.00590115,1.653543,90.55118,3.385827
0.00590715,1.653543,90.55118,3.385827
0.00591315,1.614173,94.48818,3.385827
0.00591916,1.653543,86.61417,3.385827
0.00592516,1.574803,86.61417,3.346457
0.00593116,1.574803,90.55118,3.385827
0.00593717,1.653543,90.55118,3.385827
0.00594317,1.614173,94.48818,3.385827
0.00594917,1.574803,90.55118,3.425197
0.00595517,1.614173,86.61417,3.385827
0.00596118,1.653543,82.67715,3.385827
0.00596718,1.653543,82.67715,3.385827
0.00597318,1.614173,98.42519,3.385827
0.00597919,1.653543,94.48818,3.425197
0.00598519,1.574803,94.48818,3.385827
0.00599119,1.614173,82.67715,3.385827
0.0059972,1.653543,94.48818,3.385827
0.0060032,1.614173,82.67715,3.385827
0.0060092,1.574803,94.48818,3.385827
0.00601521,1.614173,90.55118,3.385827
0.00602121,1.614173,94.48818,3.385827
0.00602721,1.614173,86.61417,3.346457
0.00603322,1.614173,94.48818,3.385827
0.00603922,1.614173,90.55118,3.385827
0.00604522,1.614173,86.61417,3.385827
0.00605123,1.653543,90.55118,3.385827
0.00605723,1.653543,90.55118,3.425197
0.00606323,1.653543,90.55118,3.346457
0.00606924,1.574803,86.61417,3.385827
0.00607524,1.574803,90.55118,3.385827
0.00608124,1.614173,90.55118,3.425197
0.00608725,1.653543,90.55118,3.425197
0.00609325,1.574803,90.55118,3.385827
0.00609925,1.574803,90.55118,3.346457
0.00610525,1.653543,90.55118,3.385827
0.00611126,1.692913,90.55118,3.385827
0.00611726,1.574803,90.55118,3.385827
0.00612326,1.574803,90.55118,3.425197
0.00612927,1.653543,86.61417,3.385827
0.00613527,1.653543,94.48818,3.346457
0.00614127,1.574803,86.61417,3.385827
0.00614728,1.614173,90.55118,3.385827
0.00615328,1.574803,90.55118,3.425197
0.00615928,1.653543,82.67715,3.307086
0.00616529,1.653543,94.48818,3.385827
0.00617129,1.614173,82.67715,3.385827
0.00617729,1.574803,86.61417,3.385827
0.0061833,1.574803,86.61417,3.425197
0.0061893,1.692913,90.55118,3.346457
0.0061953,1.614173,86.61417,3.385827
0.00620131,1.574803,86.61417,3.425197
0.00620731,1.574803,90.55118,3.385827
0.00621331,1.653543,94.48818,3.425197
0.00621932,1.614173,90.55118,3.385827
0.00622532,1.574803,90.55118,3.385827
0.00623132,1.614173,86.61417,3.385827
0.00623733,1.614173,90.55118,3.385827
0.00624333,1.614173,86.61417,3.385827
0.00624933,1.614173,82.67715,3.385827
0.00625533,1.574803,86.61417,3.425197
0.00626134,1.614173,90.55118,3.346457
0.00626734,1.614173,94.48818,3.385827
0.00627334,1.653543,90.55118,3.385827
0.00627935,1.574803,90.55118,3.385827
0.00628535,1.574803,90.55118,3.385827
0.00629135,1.614173,90.55118,3.346457
0.00629736,1.614173,90.55118,3.385827
0.00630336,1.614173,86.61417,3.346457
0.00630936,1.574803,86.61417,3.385827
0.00631537,1.614173,90.55118,3.385827
0.00632137,1.653543,98.42519,3.425197
0.00632737,1.653543,90.55118,3.385827
0.00633338,1.614173,86.61417,3.385827
0.00633938,1.614173,90.55118,3.385827
0.00634538,1.614173,90.55118,3.385827
0.00635139,1.614173,86.61417,3.385827
0.00635739,1.614173,86.61417,3.385827
0.00636339,1.574803,90.55118,3.385827
0.0063694,1.574803,90.55118,3.346457
0.0063754,1.614173,94.48818,3.346457
0.0063814,1.574803,90.55118,3.346457
0.00638741,1.614173,86.61417,3.385827
0.00639341,1.574803,94.48818,3.385827
0.00639941,1.574803,86.61417,3.385827
0.00640541,1.574803,94.48818,3.346457
0.00641142,1.614173,90.55118,3.346457
0.00641742,1.614173,86.61417,3.385827
0.00642342,1.614173,86.61417,3.385827
0.00642943,1.614173,94.48818,3.385827
0.00643543,1.574803,90.55118,3.385827
0.00644143,1.614173,94.48818,3.425197
0.00644744,1.614173,90.55118,3.346457
0.00645344,1.574803,94.48818,3.385827
0.00645944,1.614173,90.55118,3.385827
0.00646545,1.614173,86.61417,3.385827
0.00647145,1.653543,90.55118,3.385827
0.00647745,1.574803,90.55118,3.346457
0.00648346,1.535433,86.61417,3.425197
0.00648946,1.653543,86.61417,3.385827
0.00649546,1.614173,94.48818,3.346457
0.00650147,1.614173,90.55118,3.425197
0.00650747,1.574803,86.61417,3.425197
0.00651347,1.614173,94.48818,3.385827
0.00651948,1.614173,90.55118,3.385827
0.00652548,1.574803,86.61417,3.385827
0.00653148,1.574803,90.55118,3.385827
0.00653749,1.574803,86.61417,3.385827
0.00654349,1.614173,86.61417,3.346457
0.00654949,1.692913,90.55118,3.425197
0.00655549,1.653543,90.55118,3.346457
0.0065615,1.574803,94.48818,3.385827
0.0065675,1.574803,90.55118,3.346457
0.0065735,1.653543,90.55118,3.385827
0.00657951,1.614173,90.55118,3.385827
0.00658551,1.574803,90.55118,3.385827
0.00659151,1.574803,86.61417,3.385827
0.00659752,1.614173,90.55118,3.385827
0.00660352,1.614173,86.61417,3.346457
0.00660952,1.614173,90.55118,3.425197
0.00661553,1.574803,102.3622,3.385827
0.00662153,1.574803,90.55118,3.307086
0.00662753,1.614173,86.61417,3.346457
0.00663354,1.653543,90.55118,3.385827
0.00663954,1.653543,82.67715,3.385827
0.00664554,1.574803,86.61417,3.385827
0.00665155,1.614173,86.61417,3.346457
0.00665755,1.614173,90.55118,3.385827
0.00666355,1.614173,90.55118,3.385827
0.00666956,1.614173,86.61417,3.385827
0.00667556,1.614173,90.55118,3.385827
0.00668156,1.614173,90.55118,3.346457
0.00668757,1.614173,90.55118,3.385827
0.00669357,1.653543,98.42519,3.385827
0.00669957,1.574803,86.61417,3.385827
0.00670557,1.574803,86.61417,3.425197
0.00671158,1.574803,86.61417,3.385827
0.00671758,1.614173,94.48818,3.385827
0.00672358,1.574803,90.55118,3.385827
0.00672959,1.614173,94.48818,3.385827
0.00673559,1.614173,94.48818,3.346457
0.00674159,1.614173,94.48818,3.385827
0.0067476,1.614173,90.55118,3.346457
0.0067536,1.614173,90.55118,3.385827
0.0067596,1.614173,94.48818,3.425197
0.00676561,1.574803,94.48818,3.385827
0.00677161,1.614173,90.55118,3.425197
0.00677761,1.614173,94.48818,3.385827
0.00678362,1.574803,82.67715,3.385827
0.00678962,1.614173,86.61417,3.385827
0.00679562,1.614173,90.55118,3.385827
0.00680163,1.614173,90.55118,3.385827
0.00680763,1.614173,90.55118,3.385827
0.00681363,1.614173,86.61417,3.385827
0.00681964,1.574803,94.48818,3.346457
0.00682564,1.614173,90.55118,3.385827
0.00683164,1.653543,94.48818,3.425197
0.00683765,1.614173,98.42519,3.346457
0.00684365,1.574803,86.61417,3.346457
0.00684965,1.614173,90.55118,3.385827
0.00685565,1.692913,90.55118,3.385827
0.00686166,1.574803,94.48818,3.307086
0.00686766,1.574803,94.48818,3.346457
0.00687366,1.614173,86.61417,3.425197
0.00687967,1.653543,94.48818,3.346457
0.00688567,1.614173,94.48818,3.385827
0.00689167,1.614173,94.48818,3.425197
0.00689768,1.614173,94.48818,3.425197
0.00690368,1.574803,94.48818,3.385827
0.00690968,1.653543,94.48818,3.385827
0.00691569,1.653543,86.61417,3.425197
0.00692169,1.574803,86.61417,3.385827
0.00692769,1.535433,94.48818,3.425197
0.0069337,1.653543,90.55118,3.425197
